APP_CODE,DEST_ID,SUB_DEST_ID,ORDER_MGMT_SYS_CODE,SALES_BUS_LINE_ID,SALES_BUS_DIVISION,MS_DEST_ID,ISSUE_TYPE_CODE,SALES_CAPTURE_METHOD_CODE,10
SORT,INCR,ASPEN,FIX_DMA,CLSITTRD,IED,ASPEN,STOCK,FIX,3676
CARBON,SORT,,CARBON,LIQUIDRATES,FID,ATDL_NA_FUT,FUTURE,,10
CARBON,CARBON,,CARBON,DERIV,FID,AULD_PROXIMA,STRAT,,46
RBE,WOOD,,FIX_DMA,CLSITTRD,,AUTEX_BU,STOCK,,144
SORT,LATS,BARX3,CG_DMA,CLSITTRD,,BARX,STOCK,FIX,3903
SORT,BIDS,,FIX_DMA,CLSITTRD,IED,BIDS_COND,ADR,FIX,34
SORT,RBE,,CG_SWAP,CLSITTRD,,BVSP,STOCK,,23793
RBE,BOVESPA,,CG_DMA,CLSITTRD,,BVSP_ROUTER,STOCK,FIX,225
RBE,BVSP,,CG_SWAP,CLSITTRD,,BVSP_ROUTER,STOCK,,27433
CARBON,CARBON,,CARBON,CREDITPROD,FID,BXS,FUTURE,,486
RAZER,BXS,,FIX_BXS,CLSITTRD,,BXS_AU,ETF,FIX,1875
SORT,BYXX,BYX1,FIX_BXS,CLSITTRD,IED,BYX,STOCK,FIX,8
SORT,CPK,BYX2,CG_SWAP,CLSITTRD,,BYX,STOCK,FIX,378746
CARBON,CARBON,25,CARBON,CORE,IED,CARBON,STOCK,Phone,14
CARBON,CARBON,EUET,CARBON,CORE,IED,CARBON,ETF,FIX,33
CARBON,CARBON,MAGS,CARBON,DERIV,IED,CBOEPULSE_STRAT,STOCK,Phone,5
PT,CHARTS,MSBRK,,PROGRAMS,,CHARTS,STOCK,,946
SORT,CXC,,CG_DMA,CLSITTRD,,CHIX,STOCK,FIX,116633
SORT,CHX,,BROKER,CLSITTRD,,CHX,STOCK,FIX,26
RBE,,3,CG_DMA,CLSITTRD,,CITADEL,STOCK,,1223
SORT,CDRG,,FIX_BXS,CLSITTRD,IED,CITGCT,ADR,FIX,2
CPK,CDRG,,CG_SWAP,CLSITTRD,,CITMID,ADR,,94
CPK,CDRG,,CG_SWAP,CLSITTRD,,CITMID,STOCK,,782
Yukon,CME,,,,,CME,FUTURE,,2714
SORT,PURE,,BROKER,CLSITTRD,,CNSX,STOCK,,84
CPK,BYXX,,FIX_SWAP,CLSITTRD,,CPK,ETF,,20
CPK,NSX,,FIX_SWAP,CLSITTRD,,CPK,STOCK,,223
CPK,NYSE,,CG_SWAP,CLSITTRD,,CPK,ETF,,30
NV,,,CG_DMA,CLSITTRD,,DKDXE,STOCK,,5157122
NV,,,FIX_DMA,CLSITTRD,,DKDXECOND,STOCK,,120
NV,,,FIX_BXS,CLSITTRD,,DKLIQUIDNET,ETF,,20
NV,,OSLO,,ETP,,DKNOREX,STOCK,,4
NV,NOREX,OSLO,FIX_DMA,CLSITTRD,,DKNOREXP,STOCK,,572
NV,,STOCKHOLM,CG_BXS,CLSITTRD,,DKNOREXP,STOCK,,434
NV,,,FIX_DMA,CLSITTRD,,DKSIGMAXEUP,ETF,,1416
NV,TURQUOISE,,CG_BXS,CLSITTRD,,DKTRQS,ADR,,182
RBE,CEUX,,FIX_BXS,CLSITTRD,,DXE,STOCK,,128829
CPK,XEDGA,EDGA2,FIX_SWAP,CLSITTRD,,EDGA,STOCK,,89738
MMETL,MMETL,,CG_DMA,CLSITTRD,,77MMRTRCD1_NYPMM60_MMTRADER4,ADR,FIX,7
MMETL,MMETL,,FIX_DMA,CLSITTRD,,77MMRTRCD1_NYPMM61_MMTRADER2,ETF,FIX,1
MMETL,MMETL,,FIX_DMA,CLSITTRD,,77MMRTRCD1_NYPMM62_MMTRADER2,ETF,FIX,1
MMETL,MMETL,,CARBON,CORE,IED,77MMRTRINST1_NYPMM71_MMLISTED4,STOCK,FIX,35
MMETL,MMETL,,FIX_DMA,CLSITTRD,IED,78MMRTRCD1_NYPMM58_MMTRADER4,ADR,FIX,2
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM68_MMTRADER5,ADR,FIX,19
CARBON,CARBON,,CARBON,DERIV,IED,ALGO_CASH_NA,ETF,Phone,1
SORT,NYAX,,,CLSITTRD,IED,AMEX,ETF,FIX,110
CPK,ARCX,,PROXIMA_SWAP,CLSITTRD,,ARCA,STOCK,FIX,46956
Passport,Passport,ATX,Passport,CLSITTRD,IED,ATDL_EU_CSH,STOCK,Passport,2
CARBON,CARBON,,CARBON,ETP,IED,ATDL_EU_FUT,FUTURE,,9
CARBON,CARBON,GLOBEX,CARBON,DERIV,IED,ATDL_NA_FUT,FUTURE,Phone,17
RBE,EUROXX,,CG_BXS,CLSITTRD,,AUTEX_AT,STOCK,,180
RBE,,,FIX_SWAP,CLSITTRD,,AUTEX_AT,STOCK,,12570
RBE,,,CG_BXS,CLSITTRD,,AUTEX_BU,STOCK,,223
SORT,CPK,BARX1,FIX_SWAP,CLSITTRD,,BARX,ADR,FIX,9689
SORT,LATS,BARX1,CARBON,CREDITPROD,FID,BARX,ETF,FIX,1926
SORT,LATS,BARX1,FIX_DMA,CLSITTRD,,BARX,STOCK,FIX,89274
MSBOC,MSBOC,,FIX_DMA,CLSITTRD,,BMV_PIPE,STOCK,,2
CD,BOVESPA,,ATG,CLSITTRD,,BOVESPA,ETF,FIX,1639
RBE,BOVESPA,,CG_SWAP,CLSITTRD,,BVSP_ROUTER,FUND,,3
RBE,BOVESPA,,CG_SWAP,CLSITTRD,,BVSP_ROUTER,STOCK,,38560
mvea,BXS,,FIX_SWAP,CLSITTRD,,BXS,ADR,FIX,12690
IEDALGO,STRATEGY,,FIX_DMA,CLSITTRD,,BXS,STOCK,,3
CD,RAZER,,FIX_BXS,CLSITTRD,,BXS_CN,ETF,FIX,39
CSOM,CSOM,,FIX_BXS,CLSITTRD,IED,BXS_MY,STRAT,FIX,92
CARBON,CARBON,SELECT,CARBON,CMD,FID,CARBON,FUTURE,FIX,2
CARBON,CARBON,ADAM,CARBON,DERIV,IED,CBOEPULSE_STRAT,ETF,Phone,1
CARBON,CARBON,BGCE,CARBON,CORE,IED,CBOEPULSE_STRAT,OPTION,Phone,11
RBE,,3,CG_BXS,CLSITTRD,,CITADEL,STOCK,,14
CSOM,D1AUTOEX,9A,FIX_DMA,CLSITTRD,IED,D1AUTOEX,STOCK,FIX,19
IEDALGO,D1AUTOEX,,FIX_BXS,CLSITTRD,,D1AUTOEX,STOCK,,414
RBE,CEUX,,FIX_SWAP,CLSITTRD,,DKDXE,ETF,,4
RBE,ENXT,OSLO,CG_BXS,CLSITTRD,,DKENXT,STOCK,,519
RBE,ENXT,,CG_DMA,CLSITTRD,,DKENXT,STOCK,,2788
NV,,,FIX_BXS,CLSITTRD,,DKENXT,ADR,,10
RBE,DKSIGMAXEU,,FIX_DMA,CLSITTRD,,DKSIGMAXEU,STOCK,,6
NV,,,FIX_BXS,CLSITTRD,,DKSIGMAXEU,STOCK,,233340
NV,,,CG_BXS,CLSITTRD,,DKSIGMAXUK,STOCK,,94730
CPK,XEDGA,EDGA2,CG_SWAP,CLSITTRD,,EDGA,STOCK,,378229
CPK,XEDGX,UNKNOWN,CG_SWAP,CLSITTRD,,EDGX,ADR,,810
SORT,XEDGX,UNKNOWN,FIX_DMA,CLSITTRD,,EDGX,STOCK,FIX,2269
SORT,XEDGX,,BROKER,CLSITTRD,,EDGX,ETF,FIX,1302
RBE,ENXT,DUBLIN,FIX_BXS,CLSITTRD,,ENXT,STOCK,,23788
MMETL,MMETL,,FIX_DMA,CLSITTRD,,77MMRTRCD1_NYPMM64_MMTRADER1,ETF,FIX,1
MMETL,MMETL,,CARBON,CORE,IED,77MMRTRINST1_NYPMM71_MMLISTED3,STOCK,FIX,7
MMETL,MMETL,,Passport,CLSITTRD,IED,77MMRTRTXL1_NYPMM58_MMTRADER4,STOCK,Passport,2
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM59_MMTRADER1,CONVRT,FIX,1
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM59_MMTRADER2,ADR,FIX,20
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM62_MMTRADER4,ADR,FIX,27
MMETL,MMETL,,FIX_DMA,CLSITTRD,IED,78MMRTRCD1_NYPMM63_MMTRADER5,ADR,FIX,8
IEDALGO,ARCX,,CG_DMA,CLSITTRD,,ARCA,OPTION,,1008019
RBE,SORT,,FIX_SWAP,CLSITTRD,,ASX_MID,ADR,FIX,71
RBE,PATRIA,,FIX_BXS,CLSITTRD,,AUTEX_PR,STOCK,,515
mvea,ASX,,SPEEDWAY_SWAP,CLSITTRD,,AX,FUND,FIX,2
CD,MVEA,,SPONSORED_ECN,CLSITTRD,,BATE,STOCK,FIX,1828
MOCHA,MS-PT,MOCHA_PASSTHROUGH,FIX_SWAP,CLSITTRD,,BATMAN,STOCK,,2740
MSBOC,BIVA,,FIX_BXS,CLSITTRD,,BIVA,STOCK,,13460
LAMALGO,MSBOC,,,MSPS,,BVSP,OPTION,,40898
mvea,RBE,,CG_SWAP,CLSITTRD,,BVSP,ETF,,29
CSOM,SORT,,FIX_DMA,CLSITTRD,IED,BVSP,STOCK,FIX,4
RBE_PREBCHMK,BXS-OC,,FIX_SWAP,CLSITTRD,,BXS,FUND,,6
IEDALGO,RBE_PREBCHMK,,FIX_DMA,CLSITTRD,,BXS,FUND,FIX,6
IEDALGO,STRATEGY,,FIX_DMA,CLSITTRD,IED,BXS,ADR,FIX,18
BXS-OC,MBA,,,ETP,,BXSGW_FUT_13_INT1,FUTURE,,2
CSOM,BXS,,FIX_BXS,CLSITTRD,IED,BXS_AU,STRAT,FIX,1
CSOM,CSOM,,FIX_BXS,CLSITTRD,IED,BXS_AU,STRAT,FIX,4
CPK,BYXX,BYX1,CG_SWAP,CLSITTRD,,BYX,FUND,,4
CARBON,CARBON,F2,CARBON,CORE,IED,CARBON,STOCK,FIX,191
CARBON,CARBON,,CARBON,CORE,IED,CARBON,ADR,FIX,1008
mvea,CARBON,,CARBON,CORE,,CARBON,BASKET,Phone,68
IEDALGO,CBSX,,CG_DMA,CLSITTRD,,CBOE,STOCK,,50
SORT,CBOEFI,,CARBON,LIQUIDRATES,FID,CBOEFI,BOND,,87
CARBON,CARBON,HAME,CARBON,DERIV,IED,CBOEPULSE_STRAT,STOCK,Phone,2
RBE,CITADEL,3,CG_DMA,CLSITTRD,,CITADEL,STOCK,,1259
NV,CITADEL,6,FIX_BXS,CLSITTRD,,CITADEL,STOCK,,57
SORT,CME,,PIPS,FX,FX,CMEXY,FUTURE,PIPS,15
IEDALGO,IEDALGO,,,MSPS,,CORAL,ETF,,383
mvea,IEDALGO,,CG_DMA,CLSITTRD,,CORAL,OPTION,,6378
CD,RAZER,,FIX_DMA,CLSITTRD,,CORAL,STOCK,FIX,545
CPK,IEXG,,PROXIMA_SWAP,CLSITTRD,,CPK,STOCK,,4
SORT,CX2,,FIX_BXS,CLSITTRD,,CX2,STOCK,,6024
RBE,LIFFE,,FIX_BXS,CLSITTRD,,DFM,STRAT,FIX,496
NV,AQUIS,,CG_DMA,CLSITTRD,,DKAQXPL,FUND,,2159
NV,AQUIS,,,ETP,,DKAQXPL,STOCK,,27900
NV,CEUX,,FIX_BXS,CLSITTRD,,DKDXE,ETF,,56
NV,,,FIX_DMA,CLSITTRD,,DKDXEP,STOCK,,401166
NV,,,,ETP,,DKDXEP,ADR,,2
NV,,,FIX_DMA,CLSITTRD,,DKLIQUIDNETCOND,STOCK,,137
NV,NOREX,HELSINKI,CG_DMA,CLSITTRD,,DKNOREXP,STOCK,FIX,2924
NV,DKSIGMAXEU,,FIX_DMA,CLSITTRD,,DKSIGMAXEU,ETF,,1420
NV,,,FIX_BXS,CLSITTRD,,DKSIGMAXEUP,ADR,,174
NV,DKSIGMAXUK,,CG_DMA,CLSITTRD,,DKSIGMAXUK,STOCK,,4090651
NV,,,CG_DMA,CLSITTRD,,DKSIGMAXUKP,ETF,,54
NV,,,,ETP,,DKTQCOND,STOCK,,9
RBE,,,FIX_DMA,CLSITTRD,,DKTQSEPL,ETF,,2
NV,TURQUOISE,,FIX_DMA,CLSITTRD,,DKTRQS,ETF,,1172
RBE,,,FIX_BXS,CLSITTRD,,DKTRQS,STOCK,,62342
RBE,TURQUOISE,,FIX_SWAP,CLSITTRD,,DKTRQSPL,STOCK,,426
SORT,XEDGA,EDGA2,,CLSITTRD,IED,EDGA,ETF,FIX,1384
SORT,XEDGA,,BROKER,CLSITTRD,,EDGA,ADR,FIX,6
CPK,XEDGX,EDGX1,FIX_SWAP,CLSITTRD,,EDGX,ETF,,86
CPK,XEDGX,,PROXIMA_SWAP,CLSITTRD,,EDGX,STOCK,FIX,40155
RBE,ENXT,BRUSSELS,FIX_DMA,CLSITTRD,,ENXT,STOCK,FIX,181
RBE,ENXT,OSLO,CG_DMA,CLSITTRD,,ENXT,ADR,,69
RBE,EUREX,,CARBON,LIQUIDRATES,FID,EUREX_BOC,FUTURE,,171
SORT,FMAL,,FXOM,FX,FX,FMAL,FX,STANDARD,242
CD,RAZER,,FIX_DMA,CLSITTRD,,GLOBEX,FUTURE,FIX,5661
RBE,ICE,,PROXIMA,CLSITTRD,,ICE,FUTURE,FIX,404
SORT,IEXG,IEX1,CG_DMA,CLSITTRD,,IEX,STOCK,FIX,6812
SORT,IEXG,IEX1,FIX_DMA,CLSITTRD,,IEX,ADR,FIX,92
SORT,IEXG,IEX1,FIX_DMA,CLSITTRD,,IEX,CONVRT,FIX,194
SORT,INCA,INCA,FIX_BXS,CLSITTRD,,INCA,ETF,FIX,33796
SORT,INCA,,FIX_BXS,CLSITTRD,,INCA,STOCK,FIX,46
INVMGR,INVMGR,INVMGR,FIX_DMA,CLSITTRD,,INVMGR,STOCK,,37
NV,INVMGR,,,ETP,,INVMGR,ADR,,24
CSOM,IOIRISK,STMM,FIX_DMA,CLSITTRD,IED,IOIRISK,STOCK,FIX,7
SORT,ISE,,CARBON,CREDITPROD,FID,ISEX,OPTION,,216
CPK,JPMX,JPM3,FIX_SWAP,CLSITTRD,,JPM,STOCK,,269
CD,RAZER,,FIX_SWAP,CLSITTRD,,JUPITER,BASKET,FIX,255
SORT,CPK,LEVEL2,FIX_SWAP,CLSITTRD,,LEVEL,ADR,FIX,75
RBE,LIFFE,,FIX_BXS,CLSITTRD,,LIFFE,FUTURE,,2236
RBE,LSE,SET1,CG_BXS,CLSITTRD,,LSE,STOCK,FIX,24706
RBE,,SSQ3,FIX_DMA,CLSITTRD,,LSE,FUND,,18
RBE,LSE,STMM,CG_BXS,CLSITTRD,,LSE,STOCK,,1653
mvea,MVEA,11,FIX_BXS,CLSITTRD,IED,MBA,STOCK,FIX,7868
RAZER,RBE_PREBCHMK,12,CG_BXS,CLSITTRD,IED,MBA,ADR,FIX,11
mvea,RBE_PREBCHMK,22,FIX_SWAP,CLSITTRD,IED,MBA,STOCK,FIX,2272
CSOM,CSOM,2H,FIX_BXS,CLSITTRD,IED,MBA,ETF,FIX,8
CD,MVEA,DKEQ SR CP,CG_BXS,CLSITTRD,IED,MBA,STOCK,FIX,361
CSOM,RBE_PREBCHMK,ELEC,FIX_BXS,CLSITTRD,IED,MBA,STOCK,FIX,1415
CD,MVEA,F1,CG_BXS,CLSITTRD,IED,MBA,STOCK,FIX,6438
mvea,RBE_PREBCHMK,FIEQ SHR CCP,FIX_BXS,CLSITTRD,IED,MBA,STOCK,FIX,3239
CD,RAZER,FRA0,CG_BXS,CLSITTRD,IED,MBA,STOCK,FIX,23
CD,RAZER,SEMM FN HEL,CG_BXS,CLSITTRD,IED,MBA,STOCK,FIX,511
mvea,STRATEGY,SET3,FIX_SWAP,CLSITTRD,IED,MBA,STOCK,FIX,1783
MMETL,MMETL,,FIX_DMA,CLSITTRD,,77MMRTRCD1_NYPMM57_MMTRADER4,FUND,FIX,3
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM67_MMTRADER2,STOCK,FIX,677
IEDALGO,AMEX,,CG_DMA,CLSITTRD,,AMEX,OPTION,,205616
PROXIMA,AMEX,,PROXIMA,CLSITTRD,,AMEX,FUND,FIX,74
SORT,NYAX,,FIX_DMA,CLSITTRD,,AMEX,FUND,FIX,7
BXS-OC,MBA,,CARBON,CMD,FID,ATDL_EU_FUT,FUTURE,,3
CARBON,CARBON,,CARBON,CORE,IED,ATDL_XPAR_SORT_TRADING,STOCK,,8
SORT,LATS,BARX1,FIX_DMA,CLSITTRD,,BARX,ADR,FIX,3983
SORT,LATS,BARX1,,CLSITTRD,IED,BARX,STOCK,FIX,2123
ETRDC,BATE,,ETRDC,,,BATE,STOCK,FIX,198
SORT,BATS,BATS,CARBON,CREDITPROD,FID,BATS,ETF,FIX,370
SORT,CPK,BATS,PROXIMA_SWAP,CLSITTRD,,BATS,STOCK,FIX,12
SORT,CPK,UNKNOWN,FIX_SWAP,CLSITTRD,,BATS,STOCK,FIX,12
SORT,BATS,,FIX_DMA,CLSITTRD,,BATS,STOCK,FIX,849837
RBE,SORT,,FIX_SWAP,CLSITTRD,,BKK,FUND,FIX,219
RBE,BMD,,FIX_BXS,CLSITTRD,,BMD,FUTURE,,954
CSOM,BXS,,FIX_BXS,CLSITTRD,IED,BXS_TH,STRAT,FIX,5
CARBON,CARBON,3E,CARBON,CORE,IED,CARBON,STOCK,FIX,25
CARBON,CARBON,94,CARBON,CORE,IED,CARBON,ADR,FIX,63
CARBON,CARBON,STMM,CARBON,CORE,IED,CARBON,STOCK,FIX,159
CARBON,CARBON,Atom,RFQConvert,CONVERT,IED,CBDESK,STOCK,Phone,899
SORT,CNX3,,PIPS,FX,FX,CNX3,FX,PIPS,21
RAZER,IEDALGO,,CG_DMA,CLSITTRD,,CORAL,STOCK,FIX,2058
CPK,BYXX,,CG_SWAP,CLSITTRD,,CPK,STOCK,,3036
CPK,NSDQ,,PROXIMA_SWAP,CLSITTRD,,CPK,STOCK,,157
SORT,CX2,,CG_DMA,CLSITTRD,,CX2,FUND,,20
CSOM,D1AUTOEX,SET1,FIX_DMA,CLSITTRD,IED,D1AUTOEX,STOCK,FIX,263
NV,AQUIS,,FIX_DMA,CLSITTRD,,DKAQXPL,ADR,,152
RBE,BATE,,FIX_DMA,CLSITTRD,,DKBATE,STOCK,,6128
NV,,,FIX_DMA,CLSITTRD,,DKCHIX,ADR,,1176
NV,,,,ETP,,DKDXE,STOCK,,19721
RBE,,,FIX_DMA,CLSITTRD,,DKDXE,ETF,,68
NV,,,,CLSITTRD,,DKITGP,STOCK,,4
NV,,,FIX_BXS,CLSITTRD,,DKLIQUIDNETCOND,STOCK,,24
RBE,,,FIX_DMA,CLSITTRD,,DKPOSITUKPL,STOCK,,56
NV,DKSIGMAXEU,,FIX_BXS,CLSITTRD,,DKSIGMAXEUCOND,STOCK,,52
NV,,,CG_BXS,CLSITTRD,,DKSIGMAXUKP,STOCK,,207844
NV,SWX,25,FIX_SWAP,CLSITTRD,,DKSWXCOND,STOCK,,1
NV,,,,ETP,,DKTQSEPL,STOCK,,14756
NV,,,,ETP,,DKTRQSPL,ADR,,28
RBE,,,FIX_DMA,CLSITTRD,,DKTRQSPL,ETF,,9
SORT,XEDGA,EDGA2,BROKER,CLSITTRD,,EDGA,STOCK,FIX,39
SORT,CPK,,PROXIMA_SWAP,CLSITTRD,,EDGX,STOCK,FIX,6100
RBE,ENXT,OSLO,FIX_BXS,CLSITTRD,,ENXT,STOCK,,8423
RBE,ENXT,PARIS,CG_DMA,CLSITTRD,,ENXT,STOCK,FIX,624
RBE,ENXT,PARIS,FIX_BXS,CLSITTRD,,ENXT,STOCK,,225366
FXOM,RBE_PREBCHMK,,Matrix,FX,FX,FXOCEXT,FX,Matrix,795
NV,POSIT,,FIX_BXS,CLSITTRD,,DKITGP,ETF,,56
NV,,,FIX_SWAP,CLSITTRD,,DKPOSITUKPL,STOCK,,11
NV,DKSIGMAXUK,,CG_BXS,CLSITTRD,,DKSIGMAXUK,ADR,,174
NV,DKSIGMAXUK,,FIX_SWAP,CLSITTRD,,DKSIGMAXUKP,FUND,,1054
NV,,,FIX_SWAP,CLSITTRD,,DKTRQSPL,FUND,,3888
SORT,XEDGA,EDGA2,FIX_BXS,CLSITTRD,IED,EDGA,ETF,FIX,5450
CPK,XEDGA,UNKNOWN,PROXIMA_SWAP,CLSITTRD,,EDGA,STOCK,,18
SORT,XEDGX,EDGX1,CG_DMA,CLSITTRD,,EDGX,CONVRT,FIX,9
SORT,XEDGX,EDGX2,CARBON,CREDITPROD,FID,EDGX,ETF,FIX,35
RBE,ENXT,,CG_BXS,CLSITTRD,,ENXT,STOCK,,8
RBE,ENXT,,FIX_SWAP,CLSITTRD,,ENXT,ETF,FIX,27
CARBON,CARBON,GEM_IRELAND,CARBON,CORE,IED,EUCASHDESK,BASKET,Phone,6
CARBON,CARBON,,CARBON,CORE,IED,EUCASHDESK,STOCK,Phone,61
CARBON,BXS,,CARBON,LIQUIDRATES,FID,EUREX,FUTURE,Phone,3
CARBON,CARBON,RFQSSM,CARBON,DERIV,IED,EXODESK,ETF,Phone,18
SORT,,,CARBON,LIQUIDRATES,FID,FNCS,BOND,,5
RBE,CME,,FIX_DMA,CLSITTRD,,GLBX,STRAT,FIX,37676
SORT,ICE,,CARBON,STIRT,FID,ICE,STRAT,FIX,426
ICEMAN,ICEMAN,,ICEMAN,,,ICEMAN,,,17456
ICEMAN,ICEMAN,,MERCURY,CORE,,ICEMAN,STOCK,,94
SORT,INCR,ICROSS,CARBON,FIDMUNI,FID,ICROSS,ETF,FIX,3583
BXS-OE,IDE,,FIX_SWAP,CLSITTRD,,IDE,STOCK,FIX,23076
CARBON,CARBON,,CARBON,CORE,IED,IEDALGO,FUTURE,,14
SORT,IEXG,IEX1,FIX_DMA,CLSITTRD,,IEX,ETF,FIX,29
SORT,INCA,INCA,FIX_DMA,CLSITTRD,IED,INCA,ETF,FIX,1271
INVMGR,INVMGR,,CG_DMA,CLSITTRD,,INVMGR,ETF,,634
NV,,,CG_DMA,CLSITTRD,,INVMGR,ADR,,5276
RBE,,,FIX_BXS,CLSITTRD,,INVMGR,ADR,,21
NV,,,,ETP,,INVMGRCOND,STOCK,,241
SORT,JPMX,JPM1,FIX_DMA,CLSITTRD,IED,JPM,WARRNT,FIX,8
SORT,CPK,JPM2,,CLSITTRD,,JPM,ETF,FIX,6
SORT,JLEQ,,BROKER,CLSITTRD,,JUMP,ETF,FIX,8
mvea,RBE,,FIX_SWAP,CLSITTRD,IED,KRBXS,STRAT,FIX,156
CARBON,CARBON,,CARBON,DERIV,IED,LIFOP,OPTION,,4
RBE,LSE,STMM,FIX_BXS,CLSITTRD,,LSE,FUND,FIX,18
SORT,,,FIX_SWAP,CLSITTRD,,MANDARIN,STOCK,FIX,2
RAZER,MVEA,11,CG_BXS,CLSITTRD,IED,MBA,STOCK,FIX,122
CSOM,MVEA,3A,FIX_BXS,CLSITTRD,IED,MBA,STOCK,FIX,6
CSOM,RBE_PREBCHMK,3N,FIX_BXS,CLSITTRD,IED,MBA,STOCK,FIX,1817
CD,RAZER,ATX,CG_BXS,CLSITTRD,IED,MBA,STOCK,FIX,666
mvea,STRATEGY,FIEQ SHR IC,FIX_SWAP,CLSITTRD,IED,MBA,STOCK,FIX,89
CSOM,CSOM,FONA,FIX_BXS,CLSITTRD,IED,MBA,ETF,FIX,4
CSOM,CSOM,GMC2,FIX_BXS,CLSITTRD,IED,MBA,STOCK,FIX,1709
mvea,RBE_PREBCHMK,LUX0,FIX_SWAP,CLSITTRD,IED,MBA,STOCK,FIX,9531
mvea,MVEA,NAM0,FIX_SWAP,CLSITTRD,IED,MBA,ADR,FIX,204
CD,RAZER,NAM0,CG_BXS,CLSITTRD,IED,MBA,STOCK,FIX,676
MMETL,MMETL,,CG_DMA,CLSITTRD,,77MMRTRCD1_NYPMM57_MMTRADER4,ADR,FIX,4
MMETL,MMETL,,FIX_DMA,CLSITTRD,,77MMRTRCD1_NYPMM59_MMTRADER2,ADR,FIX,11
MMETL,MMETL,,FIX_DMA,CLSITTRD,,77MMRTRCD1_NYPMM66_MMTRADER4,STOCK,FIX,21
MMETL,MMETL,,CG_DMA,CLSITTRD,,78MMRTRCD1_NYPMM57_MMTRADER4,STOCK,FIX,1
MMETL,MMETL,,FIX_DMA,CLSITTRD,IED,78MMRTRCD1_NYPMM64_MMTRADER5,ADR,FIX,5
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM65_MMTRADER4,STOCK,FIX,2933
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM66_MMTRADER5,ADR,FIX,14
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM68_MMTRADER5,STOCK,FIX,849
SORT,NEOEL,,CG_SWAP,CLSITTRD,,AQL,ETF,,46
SORT,CPK,ARCA,FIX_SWAP,CLSITTRD,,ARCA,ETF,FIX,3716
CPK,INCR,ASPEN,CG_SWAP,CLSITTRD,,ASPEN,FUND,,1037
SORT,INCR,ASPEN,CG_DMA,CLSITTRD,,ASPEN,STOCK,FIX,538630
CD,RAZER,,FIX_DMA,CLSITTRD,,ASX,STOCK,FIX,45
RBE,AUTEX,,FIX_BXS,CLSITTRD,IED,AUTEX,STRAT,FIX,949
CARBON,CARBON,,CARBON,CORE,IED,AU_CASHDESK,STOCK,FIX,118
SORT,LATS,BARX1,FIX_DMA,CLSITTRD,,BARX,ETF,FIX,11819
MOCHA,MS-PT,MOCHA_PASSTHROUGH,CG_DMA,CLSITTRD,,BATMAN,ADR,,374
SORT,BATS,UNKNOWN,FIX_BXS,CLSITTRD,IED,BATS,STOCK,FIX,143
CD,BATS,,Speedway,BDCLEARING,,BATS,CONVRT,FIX,1
SORT,PULX,BCROSS,CG_DMA,CLSITTRD,,BCROSS,ETF,FIX,3774
RBE,BMF,,FIX_DMA,CLSITTRD,,BMF,STRAT,FIX,62
RBE,SORT,,FIX_BXS,CLSITTRD,,BSE,STOCK,FIX,43294
LAMALGO,MSBOC,,,MSPS,,BVSP,ETF,,26
IEDALGO,BXS,,FIX_DMA,CLSITTRD,,BXS,STOCK,FIX,860
IEDALGO,BXS-OC,,FIX_SWAP,CLSITTRD,IED,BXS,ADR,FIX,25
RBE_PREBCHMK,BXS-OC,,CG_SWAP,CLSITTRD,,BXS,FUND,,160
RBE_PREBCHMK,BXS-OC,,FIX_BXS,CLSITTRD,IED,BXS,ADR,FIX,7
IEDALGO,RBE_PREBCHMK,,,DERIV,,BXS,FUTURE,,4108
RAZER,RBE,,FIX_BXS,CLSITTRD,,BXS_AU,WARRNT,FIX,60
RAZER,APT,,FIX_BXS,CLSITTRD,,BXS_HK,STOCK,FIX,45
CSOM,CSOM,,FIX_SWAP,CLSITTRD,IED,BXS_MVEA,FUTURE,FIX,31983
CSOM,CSOM,,FIX_BXS,CLSITTRD,IED,BXS_NSG,STRAT,FIX,21
SORT,BYXX,BYX2,FIX_DMA,CLSITTRD,,BYX,WARRNT,FIX,3
SORT,CPK,BYX2,FIX_SWAP,CLSITTRD,,BYX,ETF,FIX,2560
SORT,BYXX,UNKNOWN,FIX_DMA,CLSITTRD,,BYX,ETF,FIX,42
SORT,CPK,,FIX_SWAP,CLSITTRD,,BYX,ADR,FIX,22733
CARBON,CARBON,84,CARBON,CORE,IED,CARBON,ADR,Phone,20
CARBON,CARBON,LKSK,CARBON,DERIV,IED,CBOEPULSE_STRAT,OPTION,Phone,19
RAZER,CFE,,FIX_DMA,CLSITTRD,,CFE,FUTURE,FIX,5077
